gid	HCT116_ctrl1	HCT116_ctrl2	HCT116_ctrl3	HCT116_curcumin1	HCT116_curcumin2	HCT116_curcumin3
ENSG00000182583	0	0	0	0	0	0
ENSG00000260802	0	0	0	0	0	0
ENSG00000130988	0	0	0	0	1	0
ENSG00000206685	0	0	0	0	0	0
ENSG00000201659	0	2	0	0	0	0
ENSG00000182872	3401	4014	3623	2438	2753	2685
ENSG00000237351	0	0	0	7	8	0
ENSG00000130985	24423	25447	25776	21753	21920	23355
ENSG00000224975	73	43	56	43	5	2
ENSG00000147123	2558	2816	3213	4703	4283	4336
ENSG00000198088	266	330	334	271	313	323
ENSG00000213569	0	0	0	0	0	0
ENSG00000199832	0	0	0	0	0	0
ENSG00000204053	0	0	0	0	0	0
ENSG00000215007	0	2	0	0	0	0
ENSG00000080572	0	2	0	0	0	0
ENSG00000165240	912	715	734	263	251	259
ENSG00000236187	0	0	0	0	0	0
ENSG00000102104	0	0	0	0	1	0
ENSG00000196564	0	0	0	0	0	0
ENSG00000224224	0	0	0	0	0	0
ENSG00000237836	9	4	3	2	3	0
ENSG00000044446	1125	1005	996	781	775	958
ENSG00000266710	0	0	0	0	0	0
ENSG00000223731	0	0	0	0	2	8
ENSG00000101945	304	690	426	66	53	86
ENSG00000206723	0	0	0	0	0	0
ENSG00000171433	4	0	0	16	0	20
ENSG00000207367	0	0	0	0	0	0
ENSG00000187682	1	8	12	23	23	32
ENSG00000102109	6	0	12	118	54	53
ENSG00000102103	988	810	881	941	1013	973
ENSG00000102100	1638	1692	1634	1501	852	902
ENSG00000279155	18	6	10	15	2	2
ENSG00000223309	0	0	0	0	0	0
ENSG00000275387	0	0	0	0	0	0
ENSG00000221750	0	0	0	0	0	0
ENSG00000067445	48	20	28	16	28	14
ENSG00000086717	8	6	10	4	2	0
ENSG00000223611	0	0	0	1	4	8
ENSG00000214124	0	0	0	0	0	0
ENSG00000067992	1463	1316	1388	346	336	258
ENSG00000237682	2	4	0	2	0	0
ENSG00000126947	0	0	0	40	24	9
ENSG00000198960	375	387	437	370	207	240
ENSG00000102401	1607	1255	1699	1078	796	1033
ENSG00000228275	0	0	0	0	0	0
ENSG00000261101	7	2	10	57	22	14
ENSG00000207291	4	1	1	2	11	4
ENSG00000286000	0	0	4	65	48	34
ENSG00000184867	0	0	0	0	4	0
ENSG00000212584	0	0	0	0	0	0
ENSG00000169249	220	147	269	114	91	85
ENSG00000196440	0	2	0	115	55	95
ENSG00000215319	2	0	0	0	0	0
ENSG00000230326	0	0	0	0	0	0
ENSG00000206844	0	0	0	0	0	0
ENSG00000234469	14	0	0	0	0	0
ENSG00000225076	2	0	0	0	0	0
ENSG00000184905	0	0	0	0	0	4
ENSG00000184515	8	8	14	14	10	14
ENSG00000157514	1711	536	1886	1124	1438	1634
ENSG00000170935	0	0	0	2	0	0
ENSG00000169933	0	0	0	0	0	0
ENSG00000198814	140	132	137	88	78	28
ENSG00000226339	0	0	0	0	0	0
ENSG00000201518	0	0	0	0	0	0
ENSG00000102038	3336	3630	4173	1415	1948	2664
ENSG00000252170	0	0	0	0	0	0
ENSG00000122126	2324	1739	1969	1257	1266	1420
ENSG00000013563	337	236	259	260	305	356
ENSG00000125962	202	236	204	27	46	63
ENSG00000160219	54	62	48	35	14	22
ENSG00000206948	0	0	0	0	0	0
ENSG00000284450	0	0	0	0	0	0
ENSG00000206693	0	0	0	0	0	0
ENSG00000203870	0	0	0	0	0	0
ENSG00000221533	0	0	0	0	0	0
ENSG00000102362	375	305	289	79	161	260
ENSG00000227864	0	0	0	0	0	0
ENSG00000250423	2	2	4	0	0	0
ENSG00000204382	0	0	0	0	0	0
ENSG00000224440	0	0	0	0	0	0
ENSG00000089472	58	6	72	33	36	40
ENSG00000171489	0	0	0	0	0	0
ENSG00000166432	77	33	103	11	69	22
ENSG00000273696	0	0	0	0	0	0
ENSG00000196976	830	1099	1004	858	1140	979
ENSG00000147059	5	2	1	0	0	0
ENSG00000158352	0	0	0	0	0	0
ENSG00000182518	140	181	277	160	190	258
ENSG00000206663	0	0	0	0	0	0
ENSG00000184368	20	10	26	85	34	26
ENSG00000264566	4	0	0	0	0	0
ENSG00000173674	3144	4208	4218	1625	1758	2041
ENSG00000201882	0	4	0	0	1	2
ENSG00000201592	0	2	0	4	0	0
ENSG00000225037	1	4	1	0	6	14
ENSG00000177189	3130	2807	2944	918	878	859
ENSG00000173681	314	217	271	45	58	32
ENSG00000206900	0	0	0	0	0	0
ENSG00000235849	0	0	0	0	0	0
ENSG00000227064	0	0	0	0	0	0
ENSG00000134588	2	0	6	0	6	0
ENSG00000130119	5129	4798	4616	624	530	691
ENSG00000231728	16	0	2	15	4	12
ENSG00000288832	0	0	0	0	0	0
ENSG00000288980	0	0	0	0	2	0
ENSG00000171004	1518	1856	1733	440	635	545
ENSG00000168939	2	2	4	0	0	0
ENSG00000249467	0	0	0	0	0	0
ENSG00000203952	10	18	26	0	4	0
ENSG00000203588	5	1	2	0	0	5
ENSG00000184210	0	0	0	2	0	0
ENSG00000242657	1	0	0	0	0	12
ENSG00000204195	6	0	0	0	4	0
ENSG00000200473	0	0	0	0	0	0
ENSG00000186912	9	0	4	0	0	0
ENSG00000120500	13	18	21	8	0	0
ENSG00000147127	0	2	4	6	0	4
ENSG00000090889	1318	2967	2134	956	1196	1212
ENSG00000231053	0	0	0	0	0	0
ENSG00000201377	0	0	1	0	0	0
ENSG00000130055	4	0	7	0	4	0
ENSG00000200431	0	0	0	0	0	0
ENSG00000120509	651	804	789	687	960	1092
ENSG00000010671	2	10	2	63	60	25
ENSG00000252320	0	0	0	0	0	0
ENSG00000102245	0	0	0	6	0	0
ENSG00000129675	230	164	228	206	247	96
ENSG00000212510	0	0	0	0	0	0
ENSG00000202279	5	0	0	0	0	0
ENSG00000206979	0	0	0	0	0	0
ENSG00000072315	4	0	0	14	0	0
ENSG00000187823	0	0	0	4	0	0
ENSG00000271464	0	0	0	0	0	0
ENSG00000271400	0	0	0	0	0	0
ENSG00000200436	0	0	0	0	0	0
ENSG00000213489	0	0	0	0	0	0
ENSG00000282815	0	0	0	0	0	0
ENSG00000289449	0	0	0	0	0	0
ENSG00000126768	356	275	350	414	553	557
ENSG00000165168	43	50	52	32	50	28
ENSG00000265658	0	0	0	0	0	0
ENSG00000223274	0	0	0	0	0	0
ENSG00000130150	449	352	551	155	170	160
ENSG00000235929	0	0	0	3	0	0
ENSG00000181544	295	365	229	81	87	48
ENSG00000231066	0	0	0	0	0	0
ENSG00000225814	0	0	0	0	0	0
ENSG00000236982	0	0	0	0	0	0
ENSG00000102053	171	122	124	29	47	22
ENSG00000237971	1	0	3	0	0	0
ENSG00000225569	0	0	0	0	0	0
ENSG00000231809	0	0	0	0	0	0
ENSG00000243978	14	14	26	0	2	6
ENSG00000102317	6148	7515	8273	7434	7998	7655
ENSG00000228343	0	0	0	0	0	0
ENSG00000279528	0	0	0	0	0	0
ENSG00000220125	0	0	0	0	0	0
ENSG00000101940	2319	1789	2387	2087	2074	2443
ENSG00000275314	0	0	0	0	0	0
ENSG00000235510	0	0	0	0	0	0
ENSG00000223723	0	10	0	0	0	0
ENSG00000289708	0	0	0	0	0	0
ENSG00000198173	0	0	0	0	0	0
ENSG00000214071	0	0	0	3	0	0
ENSG00000230170	0	0	0	0	0	0
ENSG00000270625	0	0	0	0	0	0
ENSG00000101856	3608	4508	4488	3325	3558	4098
ENSG00000230392	0	12	0	12	6	2
ENSG00000226661	0	0	0	0	0	0
ENSG00000227814	0	0	0	0	6	0
ENSG00000077713	921	812	825	304	364	551
ENSG00000237903	2	9	2	0	0	0
ENSG00000207175	2	0	0	0	0	0
ENSG00000266420	4	2	1	0	0	0
ENSG00000252147	1	0	0	0	0	0
ENSG00000005022	7357	10032	10985	12140	12379	12797
ENSG00000077721	2265	2964	2881	1272	1656	1976
ENSG00000018610	767	944	1087	537	328	504
ENSG00000284800	0	0	0	0	0	0
ENSG00000131828	1664	2292	2104	1339	1593	1672
ENSG00000180815	88	66	50	93	49	70
ENSG00000202144	0	0	0	0	0	0
ENSG00000275800	0	0	0	0	0	0
ENSG00000269335	273	229	195	55	89	133
ENSG00000160211	9600	12183	9872	10526	12235	12739
ENSG00000165349	0	0	0	0	19	4
ENSG00000230629	120	80	187	434	304	289
ENSG00000147168	0	2	0	1	0	0
ENSG00000125351	489	531	516	287	391	399
ENSG00000290162	3	1	0	0	0	4
ENSG00000290163	1	4	1	8	0	7
ENSG00000290164	4	0	1	3	3	0
ENSG00000290165	5	6	7	0	1	7
ENSG00000147065	9609	10166	9307	6864	7462	7366
ENSG00000101935	604	978	605	197	124	155
ENSG00000133136	0	0	0	0	0	0
ENSG00000130826	4412	4275	4719	1268	1628	2043
ENSG00000198681	0	0	0	0	0	0
ENSG00000235219	0	0	0	0	0	0
ENSG00000231600	0	0	0	0	0	0
ENSG00000278803	0	0	0	0	0	0
ENSG00000102225	5024	5159	5115	5715	5925	6118
ENSG00000102226	5223	4768	5547	5396	5098	5662
ENSG00000071889	643	602	650	506	702	666
ENSG00000203879	6158	5650	6952	11607	9291	9174
ENSG00000102312	545	399	602	478	659	586
ENSG00000277535	0	0	0	0	0	0
ENSG00000183918	0	0	0	2	0	0
ENSG00000230502	0	0	0	0	0	0
ENSG00000271686	0	0	0	0	0	0
ENSG00000226547	0	0	0	0	0	0
ENSG00000147246	0	0	0	0	0	0
ENSG00000224664	0	0	0	0	0	0
ENSG00000208839	0	0	0	0	0	0
ENSG00000212100	0	0	0	0	0	0
ENSG00000222321	0	0	0	0	0	0
ENSG00000276158	0	0	0	0	0	0
ENSG00000221710	0	0	0	0	0	0
ENSG00000222715	0	0	0	0	0	0
ENSG00000224773	2	4	0	2	2	0
ENSG00000199001	0	0	0	0	0	0
ENSG00000270413	0	0	0	0	0	0
ENSG00000236880	0	0	0	0	0	0
ENSG00000264933	0	0	0	0	0	0
ENSG00000199705	0	0	0	0	0	0
ENSG00000232599	0	0	0	0	0	0
ENSG00000101916	0	0	0	10	4	0
ENSG00000205542	4896	4011	6131	2769	4196	4031
ENSG00000187268	0	0	0	0	0	4
ENSG00000252178	0	0	0	0	0	0
ENSG00000226902	0	0	0	0	0	0
ENSG00000101966	2355	2131	2312	299	214	236
ENSG00000288642	0	0	0	0	0	0
ENSG00000147044	2170	2076	2080	1198	1052	1191
ENSG00000076770	429	432	412	202	148	174
ENSG00000015285	44	22	32	66	87	76
ENSG00000279587	0	0	1	0	0	0
ENSG00000200291	0	0	0	0	0	0
ENSG00000237458	0	0	0	0	0	0
ENSG00000234524	0	0	0	0	0	0
ENSG00000224539	0	0	0	4	0	0
ENSG00000277486	0	0	0	0	0	0
ENSG00000198022	0	0	0	4	0	0
ENSG00000274601	0	0	0	0	0	0
ENSG00000268940	2	0	0	0	0	10
ENSG00000233861	0	0	0	0	0	0
ENSG00000228836	0	0	0	8	0	0
ENSG00000130234	0	0	0	2	0	0
ENSG00000068354	776	585	869	203	184	138
ENSG00000288908	20	21	36	2	3	2
ENSG00000068323	2181	1197	1910	2587	1845	2245
ENSG00000094631	1909	1560	1978	2001	2173	2344
ENSG00000158571	19	22	28	2	8	19
ENSG00000233071	0	0	0	0	0	0
ENSG00000102409	12	14	18	0	10	24
ENSG00000047644	1123	743	987	287	302	290
ENSG00000232593	234	244	315	91	36	36
ENSG00000268235	0	0	0	0	0	0
ENSG00000215029	0	0	0	0	0	0
ENSG00000003096	187	290	254	60	77	116
ENSG00000225366	0	0	0	0	0	0
ENSG00000102145	2	0	0	0	0	0
ENSG00000236189	0	0	0	0	0	0
ENSG00000201420	2	0	0	0	0	0
ENSG00000229487	15	24	5	6	0	0
ENSG00000204025	6	2	6	27	4	13
ENSG00000271421	0	0	0	0	0	0
ENSG00000147162	8541	5426	7754	2591	2365	2108
ENSG00000072133	0	0	0	0	0	0
ENSG00000221494	0	0	0	0	0	0
ENSG00000233484	0	0	0	0	0	0
ENSG00000147010	4118	3659	4129	3020	3270	3185
ENSG00000101977	9	4	0	0	4	12
ENSG00000189326	0	0	0	0	0	0
ENSG00000189023	0	0	0	0	0	0
ENSG00000174016	0	0	0	0	0	0
ENSG00000269433	0	0	0	0	0	0
ENSG00000229674	0	0	0	0	0	0
ENSG00000232030	0	0	0	0	0	0
ENSG00000198021	0	0	0	0	0	0
ENSG00000269437	0	0	0	0	0	0
ENSG00000278057	0	0	0	4	0	0
ENSG00000268988	0	0	0	0	0	0
ENSG00000287585	0	0	0	0	0	8
ENSG00000269226	2	8	0	0	0	0
ENSG00000269313	81	66	48	94	12	32
ENSG00000184216	6239	7375	5722	5494	5907	5605
ENSG00000169297	0	0	0	5	10	0
ENSG00000238709	0	0	0	0	0	2
ENSG00000086712	1336	1312	1402	357	320	425
ENSG00000230180	0	0	2	3	0	0
ENSG00000102054	4143	5559	5451	3762	4658	5111
ENSG00000222736	0	0	0	0	0	0
ENSG00000223498	0	0	0	0	0	0
ENSG00000199410	0	0	0	0	0	0
ENSG00000169891	616	306	438	132	160	188
ENSG00000201467	0	0	0	0	0	0
ENSG00000214322	0	0	2	0	2	0
ENSG00000289472	1	1	0	0	0	0
ENSG00000156500	339	197	229	193	172	155
ENSG00000101928	1443	1175	1696	388	498	468
ENSG00000207081	0	0	0	0	0	0
ENSG00000231929	0	0	0	0	0	0
ENSG00000184785	0	0	0	0	0	0
ENSG00000180964	980	1191	1338	343	419	548
ENSG00000224692	0	0	0	0	0	0
ENSG00000204065	0	0	4	10	0	0
ENSG00000133134	892	401	873	432	358	398
ENSG00000261030	0	0	0	0	0	0
ENSG00000287700	0	0	0	0	0	0
ENSG00000089820	1447	1395	1749	1897	1902	1550
ENSG00000102030	358	475	447	752	729	813
ENSG00000252050	2	0	0	0	0	0
ENSG00000156313	231	251	212	148	154	208
ENSG00000169446	1937	2171	2425	760	737	742
ENSG00000126970	493	432	482	228	264	360
ENSG00000289215	0	0	0	0	0	0
ENSG00000198947	0	0	0	0	0	2
ENSG00000049768	18	12	4	4	0	6
ENSG00000290184	0	0	0	0	0	0
ENSG00000102144	18750	19376	26092	20256	21033	21111
ENSG00000282933	0	1	1	0	2	0
ENSG00000203989	0	0	0	2	10	0
ENSG00000101883	34	4	43	7	16	56
ENSG00000131721	0	0	0	0	0	0
ENSG00000227541	4	0	0	0	0	0
ENSG00000177485	1278	1160	1386	274	264	362
ENSG00000125355	2	2	0	6	15	6
ENSG00000232042	0	0	0	0	0	0
ENSG00000201392	0	0	0	0	0	0
ENSG00000196933	0	0	0	1	0	0
ENSG00000225471	0	0	0	0	0	0
ENSG00000102309	152	131	118	129	94	154
ENSG00000239577	0	0	0	0	0	0
ENSG00000186871	280	1035	284	238	173	143
ENSG00000198034	31432	25819	38697	93024	82734	79017
ENSG00000238926	0	0	0	0	0	0
ENSG00000125931	10	4	1	1	14	15
ENSG00000086758	23763	21476	16196	11638	10560	10714
ENSG00000063601	1386	1541	1314	264	392	569
ENSG00000222796	0	0	0	0	0	0
ENSG00000029993	2589	4153	3696	840	985	1018
ENSG00000230508	0	0	0	0	0	0
ENSG00000124486	6795	5525	5605	3701	2614	2545
ENSG00000068400	1643	1132	1385	1269	973	1237
ENSG00000196998	803	416	840	599	544	748
ENSG00000169164	0	0	0	0	0	0
ENSG00000187893	0	0	0	0	0	0
ENSG00000230578	0	0	0	0	0	0
ENSG00000157965	0	0	0	0	0	0
ENSG00000204648	0	0	0	0	0	0
ENSG00000226870	0	0	0	0	0	0
ENSG00000234442	0	0	0	0	0	0
ENSG00000171483	0	0	0	0	0	0
ENSG00000274775	0	2	2	83	41	14
ENSG00000251525	0	0	0	0	0	0
ENSG00000186312	6	9	10	0	0	0
ENSG00000232765	0	0	0	0	0	0
ENSG00000126952	0	0	0	0	0	0
ENSG00000290798	0	0	0	0	0	0
ENSG00000229015	0	0	0	0	0	0
ENSG00000196970	0	0	0	0	0	0
ENSG00000242599	0	0	0	0	0	0
ENSG00000242520	0	0	0	0	0	0
ENSG00000204072	0	0	0	0	0	0
ENSG00000290908	1	1	2	0	0	0
ENSG00000231069	0	0	0	0	0	0
ENSG00000237265	0	0	0	0	0	0
ENSG00000223773	0	0	0	0	0	0
ENSG00000234062	0	2	1	0	0	0
ENSG00000234493	0	0	0	0	0	0
ENSG00000214897	0	0	0	8	0	2
ENSG00000067842	0	0	0	4	6	16
ENSG00000290743	0	0	0	0	0	0
ENSG00000230187	0	0	0	0	0	0
ENSG00000277492	0	0	0	0	0	0
ENSG00000280704	0	0	0	0	0	0
ENSG00000213747	0	0	0	0	0	0
ENSG00000082458	2065	1759	2133	458	588	565
ENSG00000291285	0	0	0	0	0	0
ENSG00000290708	0	0	0	0	0	0
ENSG00000101811	993	1315	1075	441	551	577
ENSG00000007952	17	23	46	41	25	7
ENSG00000239345	1	2	2	7	1	1
ENSG00000233680	7	10	2	7	0	3
ENSG00000179031	12	0	6	0	0	0
ENSG00000182489	68	43	58	9	2	16
ENSG00000182492	0	0	0	0	0	0
ENSG00000183981	0	0	0	0	0	0
ENSG00000214930	0	0	0	0	0	0
ENSG00000285989	0	0	0	0	0	0
ENSG00000129682	0	0	2	0	0	0
ENSG00000232183	0	0	0	0	0	0
ENSG00000207800	0	0	0	0	0	0
ENSG00000235975	0	0	0	0	0	0
ENSG00000101958	0	0	0	0	0	0
ENSG00000005893	4162	4144	4788	2638	2294	2410
ENSG00000242732	446	294	438	222	272	210
ENSG00000046653	12	14	13	8	9	8
ENSG00000243279	174	161	258	220	306	301
ENSG00000174460	198	262	318	128	124	172
ENSG00000102172	3582	4232	4423	5116	5056	5236
ENSG00000077279	0	0	0	0	10	0
ENSG00000207486	0	0	0	0	0	0
ENSG00000131264	0	0	0	0	0	0
ENSG00000233162	0	0	0	0	0	0
ENSG00000237475	0	0	0	0	0	0
ENSG00000230590	1134	570	1001	170	103	65
ENSG00000231549	0	0	0	0	0	0
ENSG00000204113	0	0	0	0	0	0
ENSG00000228492	94	43	44	0	0	0
ENSG00000271533	260	97	133	30	4	0
ENSG00000202566	0	0	0	0	0	0
ENSG00000212027	0	0	0	0	0	0
ENSG00000283534	0	0	0	0	0	0
ENSG00000265727	15	16	2	0	0	0
ENSG00000278421	0	0	0	0	0	0
ENSG00000273974	0	0	0	0	0	0
ENSG00000275254	0	0	0	0	0	0
ENSG00000275625	0	0	0	0	0	0
ENSG00000207820	0	0	0	0	0	0
ENSG00000199168	0	0	1	0	0	0
ENSG00000277922	0	0	0	0	0	0
ENSG00000187969	0	0	0	0	0	0
ENSG00000226515	0	0	0	0	0	0
ENSG00000213269	0	0	0	0	0	0
ENSG00000270641	0	0	0	0	0	0
ENSG00000291306	0	0	0	0	0	0
ENSG00000291310	0	0	0	0	0	0
ENSG00000101812	0	0	0	0	0	0
ENSG00000131724	3553	2480	3411	2643	2167	2403
ENSG00000239182	0	0	1	0	0	0
ENSG00000250995	39	20	38	14	19	8
ENSG00000101974	982	1059	992	338	359	454
ENSG00000291314	0	0	0	0	0	0
ENSG00000124313	2332	1818	1590	504	438	602
ENSG00000077264	0	0	0	0	0	0
ENSG00000147394	1876	1416	1806	1814	1780	1620
ENSG00000290641	0	0	0	0	0	0
ENSG00000102125	595	428	653	434	407	561
ENSG00000101871	2085	2493	2272	862	545	606
ENSG00000176896	60	56	72	40	13	6
ENSG00000101901	959	816	1032	840	852	854
ENSG00000007350	18	4	12	16	18	0
ENSG00000204131	8	2	6	4	14	0
ENSG00000277569	0	0	0	0	0	0
ENSG00000223742	2	4	0	0	0	12
ENSG00000169306	67	34	26	56	37	56
ENSG00000226436	5	0	0	4	2	0
ENSG00000201666	0	0	0	0	0	0
ENSG00000237994	1	0	0	0	0	0
ENSG00000201356	0	0	0	0	0	0
ENSG00000227393	0	0	0	0	0	2
ENSG00000264090	0	0	0	0	0	0
ENSG00000227592	0	0	0	0	0	0
ENSG00000165194	93	118	94	149	34	72
ENSG00000000003	1822	1589	2151	1513	1548	1745
ENSG00000147206	20	7	6	18	14	10
ENSG00000226241	0	0	2	0	0	0
ENSG00000189108	2	0	0	0	0	0
ENSG00000232665	0	0	0	0	0	0
ENSG00000223733	0	0	0	0	0	0
ENSG00000268629	0	0	0	0	0	0
ENSG00000181819	0	0	2	2	2	4
ENSG00000206864	0	0	0	0	0	0
ENSG00000123572	0	0	0	0	0	0
ENSG00000123561	0	0	0	2	0	0
ENSG00000056998	0	0	0	0	0	0
ENSG00000276380	0	0	0	0	0	0
ENSG00000102096	796	907	908	725	311	367
ENSG00000270813	2	0	0	2	0	0
ENSG00000183911	3	0	0	4	0	0
ENSG00000234557	0	0	0	0	0	0
ENSG00000102393	900	1253	962	1035	916	970
ENSG00000204071	0	0	0	0	0	0
ENSG00000279245	0	0	0	0	0	0
ENSG00000272681	0	0	0	0	0	0
ENSG00000126756	835	623	907	1472	1514	1272
ENSG00000147144	1512	1001	1212	348	284	422
ENSG00000200572	0	0	0	0	0	0
ENSG00000284499	0	0	0	0	0	0
ENSG00000284538	0	0	0	0	0	0
ENSG00000284107	0	0	0	0	0	0
ENSG00000284043	0	0	0	0	0	0
ENSG00000283931	0	0	0	0	0	0
ENSG00000284157	0	0	0	0	0	0
ENSG00000205755	0	0	0	0	0	0
ENSG00000169239	129	88	152	71	30	64
ENSG00000171405	0	0	0	0	0	0
ENSG00000181433	0	0	0	3	3	0
ENSG00000102181	500	492	544	128	251	165
ENSG00000270916	0	0	0	0	0	0
ENSG00000212595	0	0	0	0	0	0
ENSG00000290892	0	0	0	0	0	0
ENSG00000011677	0	0	0	0	0	0
ENSG00000252205	0	0	0	0	0	0
ENSG00000207957	0	0	0	0	0	0
ENSG00000211583	0	0	0	0	0	0
ENSG00000207818	0	0	0	0	0	0
ENSG00000223940	14	22	6	16	12	18
ENSG00000290868	0	0	0	2	3	4
ENSG00000169083	0	0	0	0	0	0
ENSG00000147050	1272	961	1046	569	348	332
ENSG00000101972	2607	2861	2892	1251	1481	1740
ENSG00000204118	0	0	0	0	0	0
ENSG00000293034	0	0	0	0	0	0
ENSG00000243468	0	0	0	0	0	0
ENSG00000260081	0	0	0	0	0	0
ENSG00000221930	0	0	0	0	0	0
ENSG00000293183	6	6	11	0	8	0
ENSG00000259849	0	0	0	0	0	0
ENSG00000293226	0	0	0	0	0	0
ENSG00000248503	0	0	0	0	0	0
ENSG00000293258	3	8	10	10	0	2
ENSG00000233585	0	0	0	0	0	0
ENSG00000229547	0	0	0	0	0	0
ENSG00000233382	0	0	0	0	0	0
ENSG00000269904	0	0	0	0	0	0
ENSG00000283349	0	0	0	0	0	0
ENSG00000293387	0	0	0	0	0	0
ENSG00000224963	0	0	0	0	0	0
ENSG00000293443	0	0	0	0	0	0
ENSG00000188828	0	0	0	0	0	0
ENSG00000278530	0	0	0	0	0	0
ENSG00000196632	6	0	0	4	16	0
ENSG00000207104	0	0	0	0	0	0
ENSG00000158526	713	910	753	866	846	748
ENSG00000102302	762	671	556	367	378	615
ENSG00000293133	0	0	0	0	0	0
ENSG00000283599	0	0	0	2	1	0
ENSG00000009694	2	0	0	6	0	2
ENSG00000288661	0	0	0	0	0	0
ENSG00000036473	8	0	0	2	0	0
ENSG00000227988	0	0	0	0	0	0
ENSG00000232370	0	0	0	0	0	0
ENSG00000229735	0	0	0	0	0	0
ENSG00000233007	0	0	0	0	0	0
ENSG00000156298	211	93	209	183	131	135
ENSG00000238606	0	0	0	0	0	0
ENSG00000169057	3738	2810	2861	733	563	567
ENSG00000089682	843	672	773	112	132	160
ENSG00000165675	584	706	707	168	225	242
ENSG00000288706	0	0	0	0	0	0
ENSG00000101951	0	2	6	0	4	0
ENSG00000273820	312	244	325	65	40	18
ENSG00000220132	0	0	0	0	0	0
ENSG00000201341	0	0	0	0	0	0
ENSG00000233887	3	0	0	0	0	0
ENSG00000237752	0	0	0	0	0	0
ENSG00000234889	0	0	0	0	0	0
ENSG00000147133	2052	1496	1950	382	334	394
ENSG00000181191	872	742	962	474	404	480
ENSG00000172186	0	2	0	0	0	0
ENSG00000215301	11894	13814	12081	5530	3698	4223
ENSG00000233033	0	6	0	0	0	0
ENSG00000287394	0	0	3	0	0	0
ENSG00000268902	69	42	47	221	168	187
ENSG00000231447	0	0	0	14	33	14
ENSG00000268916	341	292	466	647	602	569
ENSG00000214282	0	0	0	2	0	0
ENSG00000224701	0	0	0	0	0	0
ENSG00000213100	0	0	0	0	0	2
ENSG00000184735	0	0	0	0	0	0
ENSG00000228610	0	0	0	0	0	0
ENSG00000293395	0	0	0	0	0	0
ENSG00000231144	0	0	0	0	0	0
ENSG00000222810	0	0	0	0	0	0
ENSG00000293661	0	0	0	0	0	0
ENSG00000186376	343	303	311	316	253	256
ENSG00000228372	0	2	0	0	3	0
ENSG00000293662	1	0	0	0	0	0
ENSG00000293663	0	0	0	6	0	0
ENSG00000165359	368	342	376	191	146	134
ENSG00000237833	0	0	0	0	0	0
ENSG00000233807	0	0	0	0	0	0
ENSG00000252486	0	0	0	0	0	0
ENSG00000235642	0	0	0	0	0	0
ENSG00000224960	0	0	0	0	0	0
ENSG00000223391	0	0	0	0	0	0
ENSG00000238247	0	0	0	0	0	0
ENSG00000226881	0	0	0	0	0	0
ENSG00000130385	0	0	0	0	0	0
ENSG00000227493	0	0	0	0	0	0
ENSG00000230926	0	0	0	0	0	0
ENSG00000237926	0	0	0	0	0	0
ENSG00000224799	0	0	0	0	0	0
ENSG00000204271	429	254	446	204	251	237
ENSG00000182916	15	12	12	0	8	0
ENSG00000185222	662	825	1063	262	263	337
ENSG00000166681	1906	1558	2241	2156	2267	2146
ENSG00000172476	36	11	23	39	26	0
ENSG00000197976	0	0	0	0	0	0
ENSG00000196433	0	0	0	0	0	0
ENSG00000234622	0	0	0	0	0	0
ENSG00000221463	0	0	0	0	0	0
ENSG00000147251	52	30	14	18	4	38
ENSG00000206862	0	0	0	0	0	0
ENSG00000230399	0	0	0	6	0	0
ENSG00000126012	6396	4939	5698	6260	4219	4554
ENSG00000198223	0	0	0	0	0	0
ENSG00000126767	2496	2570	2527	1549	929	1070
ENSG00000267064	2	18	20	42	4	12
ENSG00000102057	320	236	409	140	106	106
ENSG00000175556	446	312	339	141	96	88
ENSG00000175809	0	0	0	0	0	0
ENSG00000232332	0	0	0	0	0	0
ENSG00000102390	399	438	332	86	16	25
ENSG00000237252	0	0	0	0	0	0
ENSG00000201826	0	0	0	0	0	0
ENSG00000274398	0	0	0	0	0	0
ENSG00000293700	0	0	0	0	0	0
ENSG00000293816	0	0	0	0	0	0
ENSG00000293858	0	0	0	0	0	0
ENSG00000293881	0	0	0	0	0	0
ENSG00000293893	0	0	0	0	0	0
ENSG00000293994	0	0	0	0	0	0
ENSG00000294004	7	4	5	5	0	2
ENSG00000294011	0	0	0	0	0	0
ENSG00000294026	0	0	0	0	0	0
ENSG00000294030	0	0	0	0	0	0
ENSG00000294050	0	0	0	0	0	0
ENSG00000294091	0	2	1	0	0	4
ENSG00000294104	0	0	0	0	0	0
ENSG00000294283	0	0	0	0	0	0
ENSG00000231110	0	0	0	0	0	0
ENSG00000229012	0	0	0	0	0	0
ENSG00000294366	0	0	0	0	0	0
ENSG00000289923	1	0	0	0	0	0
ENSG00000294370	0	2	0	0	0	0
ENSG00000294392	0	0	0	0	0	0
ENSG00000294407	0	0	0	0	0	0
ENSG00000294438	0	0	0	4	0	0
ENSG00000294448	0	2	6	0	0	0
ENSG00000294454	0	0	0	0	0	0
ENSG00000294456	0	0	0	0	0	0
ENSG00000294484	0	0	0	0	0	0
ENSG00000294603	0	0	0	28	6	4
ENSG00000294613	0	0	0	0	0	0
ENSG00000235189	0	4	0	18	19	0
ENSG00000294726	0	0	0	0	0	0
ENSG00000294791	0	0	0	18	2	2
ENSG00000226985	0	0	0	0	0	0
ENSG00000294863	0	0	0	0	0	0
